Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
Eyl.19,54,A,1,1,1,0,0,AKT,
Eyl.19,40,A,1,0,0,0,0,AKT,
Eyl.19,40,A,1,0,0,0,1,AKT,
Eyl.19,40,A,1,1,1,0,1,AKT,
Eyl.19,40,A,1,0,0,1,1,AKT,
Eyl.19,40,A,1,1,1,1,0,AKT,
Eyl.19,40,A,1,1,1,1,0,AKT,
Eyl.19,87,A,1,0,0,0,0,AKT,
Eyl.19,87,A,1,0,0,0,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,87,A,1,1,1,1,0,AKT,
Eyl.19,87,A,1,0,0,0,0,AKT,
Eyl.19,87,A,1,0,0,0,0,AKT,
Eyl.19,87,A,1,1,1,0,0,AKT,
Eyl.19,87,A,1,0,0,0,1,AKT,
Eyl.19,87,A,1,0,1,0,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,87,A,1,1,1,1,1,AKT,
Eyl.19,68,A,1,0,0,0,0,AKT,
Eyl.19,68,A,1,0,1,0,0,AKT,
Eyl.19,68,A,1,1,1,0,0,AKT,
Eyl.19,68,A,1,0,0,1,1,AKT,
Eyl.19,54,A,1,1,1,1,1,AKT,
Eyl.19,54,A,1,1,1,1,1,AKT,
Eyl.19,51,A,1,0,0,0,0,AKT,
Eyl.19,51,A,1,0,0,0,1,AKT,
Eyl.19,51,A,1,1,1,0,1,AKT,
Eyl.19,51,A,1,0,0,1,0,AKT,
Eyl.19,51,A,1,0,0,1,0,AKT,
Eyl.19,51,A,1,1,1,1,0,AKT,
Eyl.19,51,A,1,1,1,1,0,AKT,
Eyl.19,63,A,1,0,0,0,0,AKT,
Eyl.19,63,A,1,0,0,0,0,AKT,
Eyl.19,63,A,1,1,1,0,1,AKT,
Eyl.19,63,A,1,0,0,0,0,AKT,
Eyl.19,63,A,1,1,1,1,0,AKT,
Eyl.19,63,A,1,1,1,1,0,AKT,
Eyl.19,63,A,1,0,0,0,1,AKT,
Eyl.19,63,A,1,1,1,0,1,AKT,
Eyl.19,63,A,1,0,0,1,0,AKT,
Eyl.19,63,A,1,1,1,1,1,AKT,
Eyl.19,63,A,1,1,1,1,1,AKT,
Eyl.19,56,A,1,1,1,0,0,AKT,
Eyl.19,56,A,1,1,1,0,1,AKT,
Eyl.19,56,A,1,1,1,0,1,AKT,
Eyl.19,56,A,1,0,0,1,1,AKT,
Eyl.19,56,A,1,1,1,1,1,AKT,
Eyl.19,56,A,1,1,1,1,1,AKT,
Eyl.19,56,A,1,1,1,1,1,AKT,
Eyl.19,81,A,1,1,1,0,0,AKT,
Eyl.19,81,A,1,1,1,0,0,AKT,
Eyl.19,81,A,1,0,0,1,0,AKT,
Eyl.19,81,A,1,0,0,0,0,AKT,
Eyl.19,81,A,1,0,0,0,0,AKT,
Eyl.19,81,A,1,0,0,0,1,AKT,
Eyl.19,81,A,1,1,1,0,0,AKT,
Eyl.19,81,A,1,1,1,1,1,AKT,
Eyl.19,90,A,1,0,0,0,1,AKT,
Eyl.19,90,A,1,0,0,1,0,AKT,
Eyl.19,59,A,1,0,0,0,0,AKT,
Eyl.19,59,A,1,0,0,0,0,AKT,
Eyl.19,59,A,1,1,1,0,1,AKT,
Eyl.19,59,A,1,0,0,1,1,AKT,
Eyl.19,59,A,1,1,1,1,0,AKT,
Eyl.19,59,A,1,1,1,1,1,AKT,
Eyl.19,82,A,1,0,0,0,0,AKT,
Eyl.19,82,A,1,0,0,0,0,AKT,
Eyl.19,82,A,1,1,1,0,1,AKT,
Eyl.19,82,A,1,1,1,0,1,AKT,
Eyl.19,82,A,1,0,0,0,1,AKT,
Eyl.19,82,A,1,1,1,1,0,AKT,
Eyl.19,82,A,1,1,1,1,1,AKT,
Eyl.19,96,A,1,0,0,0,1,AKT,
Eyl.19,96,A,1,0,1,0,1,AKT,
Eyl.19,96,A,1,0,0,1,0,AKT,
Eyl.19,96,A,1,1,1,1,1,AKT,
Eyl.19,96,A,1,1,1,1,1,AKT,
Eyl.19,65,A,1,0,0,0,0,AKT,
Eyl.19,65,A,1,1,1,0,1,AKT,
Eyl.19,65,A,1,0,0,1,1,AKT,
Eyl.19,65,A,1,1,1,1,1,AKT,
Eyl.19,94,A,1,0,0,0,1,AKT,
Eyl.19,94,A,1,0,1,0,0,AKT,
Eyl.19,94,A,1,0,1,0,1,AKT,
Eyl.19,94,A,1,1,1,0,0,AKT,
Eyl.19,94,A,1,0,0,1,0,AKT,
Eyl.19,94,A,1,1,1,1,0,AKT,
Eyl.19,94,A,1,1,1,1,1,AKT,
Eyl.19,92,A,1,0,0,0,0,AKT,
Eyl.19,92,A,1,1,1,0,0,AKT,
Eyl.19,92,A,1,1,1,1,0,AKT,
Eyl.19,82,A,1,0,0,0,0,AKT,
Eyl.19,82,A,1,0,0,0,0,AKT,
Eyl.19,82,A,1,1,1,0,1,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,52,A,1,1,1,1,1,AKT,
Eyl.19,52,A,1,1,1,1,1,AKT,
Eyl.19,52,A,1,0,0,0,0,AKT,
Eyl.19,52,A,1,0,0,0,1,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,52,A,1,1,1,0,1,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,6,A,1,0,1,1,1,AKT,
Eyl.19,52,A,1,1,1,0,1,AKT,
Eyl.19,52,A,1,0,0,1,0,AKT,
Eyl.19,52,A,1,0,0,1,0,AKT,
Eyl.19,52,A,1,0,0,1,0,AKT,
Eyl.19,52,A,1,0,0,1,1,AKT,
Eyl.19,52,A,1,1,1,1,1,AKT,
Eyl.19,52,A,1,1,1,1,1,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,52,A,1,1,1,1,0,AKT,
Eyl.19,52,A,1,0,0,0,0,AKT,
Eyl.19,52,A,1,0,0,0,1,AKT,
Eyl.19,1,A,1,0,0,0,1,AKT,
Eyl.19,1,A,1,1,1,0,1,AKT,
Eyl.19,7,A,1,1,1,1,1,AKT,
Eyl.19,8,A,1,1,1,0,0,AKT,
Eyl.19,8,A,1,1,1,0,0,AKT,
Eyl.19,67,A,1,0,0,0,1,AKT,
Eyl.19,67,A,1,1,1,1,0,AKT,
Eyl.19,67,A,1,1,1,1,1,AKT,
Eyl.19,67,A,1,1,1,1,1,AKT,
Eyl.19,67,A,1,1,1,1,0,AKT,
Eyl.19,76,A,1,1,1,0,0,AKT,
Eyl.19,76,A,1,1,1,0,0,AKT,
Eyl.19,76,A,1,1,1,0,1,AKT,
Eyl.19,76,A,1,1,1,1,0,AKT,
Eyl.19,88,A,1,1,1,0,0,AKT,
Eyl.18,88,A,1,0,0,0,0,AKT,
Eyl.18,88,A,1,1,1,0,0,AKT,
Eyl.18,88,A,1,1,1,0,0,AKT,
Eyl.18,88,A,1,1,1,1,0,AKT,
Eyl.18,88,A,1,1,1,1,1,AKT,
Eyl.18,53,A,1,0,0,0,0,AKT,
Eyl.18,53,A,1,1,1,0,0,AKT,
Eyl.18,53,A,1,1,1,0,1,AKT,
Eyl.18,53,A,1,1,1,1,0,AKT,
Eyl.18,53,A,1,1,1,1,0,AKT,
Eyl.18,50,A,1,0,0,0,0,AKT,
Eyl.18,50,A,1,1,1,1,0,AKT,
Eyl.18,84,A,1,0,0,0,0,AKT,
Eyl.18,84,A,1,0,0,0,0,AKT,
Eyl.18,84,A,1,0,0,1,1,AKT,
Eyl.18,84,A,1,0,0,1,1,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,0,0,0,0,AKT,
Eyl.18,77,A,1,0,0,1,1,AKT,
Eyl.18,77,A,1,1,1,1,0,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,1,1,1,1,AKT,
Eyl.18,77,A,1,1,1,1,0,AKT,
Eyl.18,77,A,1,0,0,0,1,AKT,
Eyl.18,50,A,1,0,0,0,0,AKT,
Eyl.18,50,A,1,0,0,0,0,AKT,
Eyl.18,50,A,1,0,0,0,1,AKT,
Eyl.18,50,A,1,1,1,0,0,AKT,
Eyl.18,50,A,1,0,0,1,0,AKT,
Eyl.18,50,A,1,1,1,1,1,AKT,
Eyl.18,73,A,1,0,0,0,0,AKT,
Eyl.18,73,A,1,0,0,0,1,AKT,
Eyl.18,73,A,1,0,1,0,1,AKT,
Eyl.18,73,A,1,1,1,1,10,AKT,
Eyl.18,73,A,1,1,1,1,1,AKT,
Eyl.18,73,A,1,1,1,1,1,AKT,
Eyl.18,73,A,1,1,1,1,1,AKT,
Eyl.18,79,A,1,0,0,0,0,AKT,
Eyl.18,79,A,1,0,0,1,0,AKT,
Eyl.18,79,A,1,1,1,1,0,AKT,
Eyl.18,79,A,1,1,1,1,0,AKT,
Eyl.18,79,A,1,0,0,0,0,AKT,
Eyl.18,79,A,1,0,0,1,0,AKT,
Eyl.18,79,A,1,1,1,1,1,AKT,
Eyl.18,79,A,1,0,0,0,0,AKT,
Eyl.18,79,A,1,0,0,1,0,AKT,
Eyl.18,79,A,1,1,1,1,0,AKT,
Eyl.18,91,A,1,0,0,0,0,AKT,
Eyl.18,91,A,1,0,0,0,0,AKT,
Eyl.18,91,A,1,1,1,0,0,AKT,
Eyl.18,91,A,1,1,1,0,1,AKT,
Eyl.18,91,A,1,1,1,0,0,AKT,
Eyl.18,91,A,1,1,1,1,0,AKT,
Eyl.18,91,A,1,1,1,1,1,AKT,
Eyl.18,91,A,1,1,1,0,0,AKT,
Eyl.18,91,A,1,0,0,1,1,AKT,
Eyl.18,91,A,1,1,1,1,0,AKT,
Eyl.18,91,A,1,1,1,1,0,AKT,
Eyl.18,38,C,1,0,0,0,1,AKT,
Eyl.18,38,C,1,1,1,0,1,AKT,
Eyl.18,38,C,1,0,0,1,1,AKT,
Eyl.18,38,C,1,1,1,1,1,AKT,
Eyl.18,38,C,1,1,1,0,0,AKT,
Eyl.18,38,C,1,1,1,0,0,AKT,
Eyl.18,38,C,1,1,1,0,1,AKT,
Eyl.18,38,C,1,0,1,0,1,AKT,
Eyl.18,38,C,1,0,0,1,0,AKT,
Eyl.18,43,C,1,0,0,0,1,AKT,
Eyl.18,43,C,1,1,1,0,0,AKT,
Eyl.19,43,C,1,1,1,0,1,AKT,
Eyl.19,43,C,1,1,1,0,1,AKT,
Eyl.19,67,C,1,0,0,1,1,AKT,
Eyl.19,67,C,1,0,0,0,1,AKT,
Eyl.19,67,C,1,0,1,0,0,AKT,
Eyl.19,67,C,1,0,0,1,1,AKT,
Eyl.19,52,C,5,0,0,0,0,AKT,
Eyl.19,52,C,2,0,0,1,0,AKT,
Eyl.19,52,C,1,0,0,0,1,AKT,
Eyl.19,52,C,1,0,0,1,0,AKT,
Eyl.19,52,C,2,1,1,1,0,AKT,
Eyl.19,53,C,2,1,1,1,0,AKT,
Eyl.19,53,C,4,0,0,0,0,AKT,
Eyl.19,53,C,1,0,0,1,1,AKT,
Eyl.19,53,C,2,1,1,1,1,AKT,
Eyl.19,53,C,1,0,0,0,1,AKT,
Eyl.19,53,C,1,1,1,0,0,AKT,
Eyl.19,53,C,1,0,0,1,0,AKT,
Eyl.19,55,C,1,0,1,1,0,AKT,
Eyl.19,55,C,1,1,1,0,0,AKT,
Eyl.19,55,C,1,1,1,1,1,AKT,
Eyl.19,55,C,2,0,0,1,1,AKT,
Eyl.19,55,C,1,0,0,1,0,AKT,
Eyl.19,55,C,4,0,0,0,0,AKT,
Eyl.19,67,C,2,0,0,0,0,UHA,
Eyl.19,67,C,2,1,1,0,0,UHA,
Eyl.19,67,C,4,0,0,0,1,UHA,
Eyl.19,67,C,2,1,1,1,1,UHA,
Eyl.19,67,C,1,0,0,1,0,UHA,
Eyl.19,57,C,1,0,1,0,0,UHA,
Eyl.19,57,C,5,0,0,0,0,UHA,
Eyl.19,57,C,1,0,0,0,1,UHA,
Eyl.19,57,C,1,0,1,0,1,UHA,
Eyl.19,57,C,1,0,0,1,1,UHA,
Eyl.19,57,C,2,1,1,1,0,UHA,
Eyl.19,57,C,3,1,1,1,1,UHA,
Eyl.19,60,C,1,0,0,1,0,UHA,
Eyl.19,60,C,3,0,0,0,0,UHA,
Eyl.19,41,C,2,0,0,1,0,UHA,
Eyl.19,41,C,2,1,1,1,0,UHA,
Eyl.19,41,C,1,0,1,1,0,UHA,
Eyl.19,41,C,1,0,0,1,1,UHA,
Eyl.19,39,C,1,0,0,1,1,UHA,
Eyl.19,39,C,1,0,0,0,0,UHA,
Eyl.19,39,C,1,0,1,0,0,UHA,
Eyl.19,39,C,1,0,0,0,1,UHA,
Eyl.19,40,C,3,0,0,1,0,UHA,
Eyl.19,40,C,1,1,1,0,0,UHA,
Eyl.19,42,C,1,0,0,1,0,UHA,
Eyl.19,42,C,1,0,1,0,1,UHA,
Eyl.19,42,C,2,0,0,0,0,UHA,
Eyl.19,42,C,1,0,1,1,0,UHA,
Eyl.19,19,C,4,1,1,1,0,UHA,
Eyl.19,19,C,1,0,1,1,0,UHA,
Eyl.19,19,C,2,0,0,1,1,UHA,
Eyl.19,19,C,1,0,0,0,1,UHA,
Eyl.19,19,C,2,1,1,1,1,UHA,
Eyl.19,19,C,3,0,0,0,0,UHA,
Eyl.19,29,C,2,1,1,1,0,UHA,
Eyl.19,29,C,2,0,0,1,0,UHA,
Eyl.19,29,C,3,0,0,0,0,UHA,
Eyl.19,81,C,1,0,0,1,1,KEW,
Eyl.19,81,C,1,1,1,1,1,KEW,
Eyl.19,81,C,1,1,1,1,1,KEW,
Eyl.19,81,C,1,1,1,0,0,KEW,
Eyl.19,81,C,1,1,1,0,0,KEW,
Eyl.19,81,C,1,0,0,0,0,KEW,
Eyl.19,81,C,1,0,0,1,0,KEW,
Eyl.19,81,C,1,1,1,1,0,KEW,
Eyl.19,84,C,1,1,1,0,0,KEW,
Eyl.19,84,C,1,1,1,0,0,KEW,
Eyl.19,84,C,1,1,1,0,1,KEW,
Eyl.19,85,C,1,1,1,1,1,KEW,
Eyl.19,87,C,1,1,1,0,0,KEW,
Eyl.19,71,C,1,0,0,0,0,KEW,
Eyl.19,71,C,1,1,1,0,1,KEW,
Eyl.19,71,C,1,0,0,1,0,KEW,
Eyl.19,71,C,1,1,1,1,0,KEW,
Eyl.19,71,C,1,0,0,1,0,KEW,
Eyl.19,71,C,1,0,0,1,1,KEW,
Eyl.19,71,C,1,1,1,1,1,KEW,
Eyl.19,71,C,1,1,1,1,1,KEW,
Eyl.19,71,C,1,1,1,1,0,KEW,
Eyl.19,71,C,1,1,1,1,1,KEW,
Eyl.19,71,C,1,1,1,1,1,KEW,
Eyl.19,71,C,1,0,0,0,0,KEW,
Eyl.19,71,C,1,1,1,0,1,KEW,
Eyl.19,71,C,1,0,0,0,1,KEW,
Eyl.19,74,C,1,1,1,0,0,KEW,
Eyl.19,74,C,1,0,0,0,0,KEW,
Eyl.19,74,C,1,1,1,1,1,KEW,
Eyl.19,74,C,1,1,1,1,0,KEW,
Eyl.19,74,C,1,1,1,1,1,KEW,
Eyl.19,74,C,1,1,1,1,1,KEW,
Eyl.19,74,C,1,0,0,0,0,KEW,
Eyl.19,76,C,1,1,1,0,0,KEW,
Eyl.19,76,C,1,0,0,0,0,KEW,
Eyl.19,76,C,1,1,1,1,0,KEW,
Eyl.19,76,C,1,1,1,1,1,KEW,
Eyl.19,76,C,1,0,0,1,1,KEW,
Eyl.19,76,C,1,0,0,1,0,KEW,
Eyl.19,76,C,1,0,0,1,1,KEW,
Eyl.19,76,C,1,0,0,0,0,KEW,
Eyl.19,76,C,1,0,0,0,0,KEW,
Eyl.19,76,C,1,0,0,0,1,KEW,
Eyl.19,76,C,1,0,0,0,1,KEW,
Eyl.19,77,C,1,0,0,0,1,KEW,
Eyl.19,77,C,1,0,0,0,1,KEW,
Eyl.19,77,C,1,1,1,1,0,KEW,
Eyl.19,77,C,1,0,0,0,0,KEW,
Eyl.19,77,C,1,1,1,1,0,KEW,
Eyl.19,77,C,1,1,1,1,1,KEW,
Eyl.19,77,C,1,0,0,0,1,KEW,
Eyl.19,77,C,1,1,1,0,0,KEW,
Eyl.19,79,C,1,0,0,0,0,KEW,
Eyl.19,79,C,1,0,0,1,0,KEW,
Eyl.19,79,C,1,1,1,0,0,KEW,
Eyl.19,79,C,1,0,0,1,1,KEW,
Eyl.19,79,C,1,0,0,0,0,KEW,
Eyl.19,79,C,1,1,1,1,0,KEW,
Eyl.19,79,C,1,1,1,1,0,KEW,
Eyl.19,79,C,1,1,1,0,0,KEW,
Eyl.19,79,C,1,0,0,1,0,KEW,
Eyl.19,79,C,1,1,1,1,0,KEW,
Eyl.19,80,C,1,0,0,0,1,KEW,
Eyl.19,80,C,1,0,0,1,0,KEW,
Eyl.19,80,C,1,1,1,1,0,KEW,
Eyl.19,80,C,1,1,1,0,0,KEW,
Eyl.19,80,C,1,0,0,0,0,KEW,
Eyl.19,80,C,1,1,1,1,0,KEW,
Eyl.19,61,C,1,1,1,0,1,KEW,
Eyl.19,61,C,1,1,1,1,1,KEW,
Eyl.19,61,C,1,1,1,0,0,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,65,C,1,0,0,0,1,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,66,C,1,0,0,0,1,KEW,
Eyl.19,66,C,1,1,1,1,1,KEW,
Eyl.19,66,C,1,1,1,1,1,KEW,
Eyl.19,66,C,1,1,1,0,1,KEW,
Eyl.19,51,C,1,1,1,0,1,KEW,
Eyl.19,51,C,1,0,0,0,0,KEW,
Eyl.19,51,C,1,1,1,1,0,KEW,
Eyl.19,51,C,1,1,1,0,0,KEW,
Eyl.19,51,C,1,1,1,1,1,KEW,
Eyl.19,51,C,1,0,0,1,1,KEW,
Eyl.19,51,C,1,1,1,1,0,KEW,
Eyl.19,51,C,1,0,0,1,1,KEW,
Eyl.19,51,C,1,0,0,1,0,KEW,
Eyl.19,51,C,1,1,1,0,0,KEW,
Eyl.19,51,C,1,1,1,0,1,KEW,
Eyl.19,51,C,1,1,1,0,1,KEW,
Eyl.19,51,C,1,1,1,1,0,KEW,
Eyl.19,51,C,1,1,1,0,1,KEW,
Eyl.19,51,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,1,1,1,1,KEW,
Eyl.19,54,C,1,1,1,0,1,KEW,
Eyl.19,54,C,1,0,0,1,0,KEW,
Eyl.19,54,C,1,0,0,1,0,KEW,
Eyl.19,54,C,1,1,1,0,0,KEW,
Eyl.19,54,C,1,0,0,0,1,KEW,
Eyl.19,54,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,0,0,0,1,KEW,
Eyl.19,54,C,1,1,1,1,1,KEW,
Eyl.19,54,C,1,1,1,1,0,KEW,
Eyl.19,54,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,1,1,0,0,KEW,
Eyl.19,61,C,1,0,0,0,0,KEW,
Eyl.19,61,C,1,0,0,0,0,KEW,
Eyl.19,61,C,1,1,1,0,1,KEW,
Eyl.19,62,C,1,0,0,1,0,KEW,
Eyl.19,62,C,1,0,0,1,1,KEW,
Eyl.19,62,C,1,1,1,1,0,KEW,
Eyl.19,62,C,1,0,0,0,1,KEW,
Eyl.19,62,C,1,1,1,1,1,KEW,
Eyl.19,62,C,1,1,1,1,1,KEW,
Eyl.19,62,C,1,1,1,0,1,KEW,
Eyl.19,62,C,1,0,0,0,0,KEW,
Eyl.19,62,C,1,1,1,1,1,KEW,
Eyl.19,62,C,1,0,0,0,1,KEW,
Eyl.19,62,C,1,1,1,1,0,KEW,
Eyl.19,62,C,1,0,0,1,1,KEW,
Eyl.19,62,C,1,0,0,0,1,KEW,
Eyl.19,62,C,1,1,1,1,1,KEW,
Eyl.19,63,C,1,1,1,1,1,KEW,
Eyl.19,63,C,1,1,1,1,1,KEW,
Eyl.19,63,C,1,0,0,1,0,KEW,
Eyl.19,63,C,1,1,1,1,0,KEW,
Eyl.19,63,C,1,0,0,1,1,KEW,
Eyl.19,63,C,1,1,1,1,0,KEW,
Eyl.19,63,C,1,1,1,0,0,KEW,
Eyl.19,64,C,1,0,0,1,0,KEW,
Eyl.19,64,C,1,0,0,0,1,KEW,
Eyl.19,64,C,1,0,0,0,0,KEW,
Eyl.19,64,C,1,0,0,0,1,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,65,C,1,0,0,0,1,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,65,C,1,1,1,1,1,KEW,
Eyl.19,65,C,1,1,1,1,1,KEW,
Eyl.19,65,C,1,0,0,1,0,KEW,
Eyl.19,65,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,0,0,0,0,KEW,
Eyl.19,54,C,1,0,0,0,1,KEW,
Eyl.19,59,C,1,0,0,0,0,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,1,1,1,0,KEW,
Eyl.19,50,C,1,1,1,1,1,KEW,
Eyl.19,50,C,1,0,0,0,1,KEW,
Eyl.19,50,C,1,1,1,0,1,KEW,
Eyl.19,50,C,1,0,0,0,0,KEW,
Eyl.19,21,C,1,1,1,1,0,KEW,
Eyl.19,21,C,1,1,1,1,1,KEW,
Eyl.19,21,C,1,0,0,0,0,KEW,
Eyl.19,21,C,1,0,0,0,0,KEW,
Eyl.19,21,C,1,1,1,1,1,KEW,
Eyl.19,21,C,1,0,0,0,1,KEW,
Eyl.19,21,C,1,1,1,1,0,KEW,
Eyl.19,21,C,1,1,1,0,0,KEW,
Eyl.19,21,C,1,0,0,0,1,KEW,
Eyl.19,1,C,1,1,1,1,1,KEW,
Eyl.19,1,C,1,1,1,1,1,KEW,
Eyl.19,1,C,1,1,1,1,0,KEW,
Eyl.19,1,C,1,0,0,0,1,KEW,
Eyl.19,1,C,1,1,1,1,1,KEW,
Eyl.19,1,C,1,0,0,0,1,KEW,
Eyl.19,26,C,1,1,1,1,1,KEW,
Eyl.19,26,C,1,1,1,1,0,KEW,
Eyl.19,26,C,1,1,1,1,1,KEW,
Eyl.19,26,C,1,1,1,1,1,KEW,
Eyl.19,26,C,1,0,0,0,0,KEW,
Eyl.19,26,C,1,0,0,0,0,KEW,
Eyl.19,38,C,1,1,1,1,1,KEW,
Eyl.19,37,C,1,0,0,0,1,KEW,
Eyl.19,37,C,1,0,0,1,1,KEW,
Eyl.19,37,C,1,0,0,0,1,KEW,
Eyl.19,37,C,1,0,0,0,1,KEW,
Eyl.19,37,C,1,1,1,1,1,KEW,
Eyl.19,37,C,1,0,0,0,1,KEW,
Eyl.19,37,C,1,0,0,1,1,KEW,
Eyl.19,37,C,1,1,1,1,0,KEW,
Eyl.19,37,C,1,1,1,0,1,KEW,
Eyl.19,37,C,1,0,0,0,1,KEW,
Eyl.20,6,D,1,0,0,0,0,HNT,
Eyl.20,6,D,1,0,0,0,0,HNT,
Eyl.20,6,D,1,1,1,1,1,HNT,
Eyl.20,6,D,1,1,1,1,0,HNT,
Eyl.20,6,D,1,0,0,1,0,HNT,
Eyl.20,6,D,1,1,1,1,1,HNT,
Eyl.20,19,D,1,0,0,0,0,HNT,
Eyl.20,19,D,1,0,0,0,0,HNT,
Eyl.20,19,D,1,0,0,0,0,HNT,
Eyl.20,1,D,1,0,0,0,1,HNT,
Eyl.20,1,D,1,0,0,0,1,HNT,
Eyl.20,1,D,1,0,0,0,0,HNT,
Eyl.20,1,D,1,0,0,0,0,HNT,
Eyl.20,1,D,1,1,0,0,0,HNT,
Eyl.20,1,D,1,0,1,1,1,HNT,
Eyl.20,1,D,1,1,1,1,0,HNT,
Eyl.20,13,D,1,0,0,0,1,HNT,
Eyl.20,13,D,1,0,0,0,1,HNT,
Eyl.20,13,D,1,0,0,0,1,HNT,
Eyl.20,13,D,1,1,1,0,0,HNT,
Eyl.20,13,D,1,1,1,1,1,HNT,
Eyl.20,13,D,1,0,0,1,0,HNT,
Eyl.20,13,D,1,0,0,1,0,HNT,
Eyl.20,16,D,1,1,1,0,0,HNT,
Eyl.20,16,D,1,0,0,0,1,HNT,
Eyl.20,16,D,1,0,1,1,0,HNT,
Eyl.20,16,D,1,1,1,1,0,HNT,
Eyl.20,16,D,1,0,0,1,1,HNT,
Eyl.20,16,D,1,0,0,1,1,HNT,
Eyl.20,5,D,1,0,1,0,1,HNT,
Eyl.20,5,D,1,0,0,0,0,HNT,
Eyl.20,5,D,1,0,0,0,0,HNT,
Eyl.20,5,D,1,0,0,0,1,HNT,
Eyl.20,5,D,1,0,0,0,1,HNT,
Eyl.20,5,D,1,0,0,1,1,HNT,
Eyl.20,3,D,1,0,0,1,0,HNT,
Eyl.20,3,D,2,0,0,1,1,HNT,
Eyl.20,9,D,2,0,0,1,1,HNT,
Eyl.20,9,D,1,0,0,1,0,HNT,
Eyl.20,9,D,1,1,1,1,0,HNT,
Eyl.20,9,D,2,0,0,0,1,HNT,
Eyl.20,29,D,1,1,0,0,0,HNT,
Eyl.20,29,D,6,0,0,0,0,HNT,
Eyl.20,29,D,4,0,0,0,1,HNT,
Eyl.20,29,D,1,1,1,1,0,HNT,
Eyl.20,29,D,2,0,0,1,1,HNT,
Eyl.20,29,D,2,0,0,1,0,HNT,
Eyl.20,34,D,2,0,0,1,0,HNT,
Eyl.20,33,D,1,0,0,1,1,HNT,
Eyl.20,33,D,1,1,1,0,1,HNT,
Eyl.20,31,D,3,0,0,0,0,HNT,
Eyl.20,31,D,1,1,0,1,0,HNT,
Eyl.20,31,D,2,0,0,1,0,HNT,
Eyl.20,21,D,1,0,0,1,0,HNT,
Eyl.20,21,D,1,1,0,1,0,HNT,
Eyl.20,21,D,2,1,1,1,1,HNT,
Eyl.20,21,D,4,0,0,0,0,HNT,
Eyl.20,21,D,2,0,0,0,1,HNT,
Eyl.20,27,D,1,0,0,0,0,HNT,
Eyl.20,27,D,1,0,0,0,1,HNT,
Eyl.20,27,D,1,0,0,1,1,HNT,
Eyl.20,37,D,1,0,0,0,0,HNT,
Eyl.20,37,D,1,1,1,0,0,HNT,
Eyl.20,40,D,2,0,0,0,1,HNT,
Eyl.20,40,D,1,0,0,0,0,HNT,
Eyl.20,40,D,1,0,0,1,0,HNT,
Eyl.20,40,D,2,1,1,0,1,HNT,
Eyl.20,40,D,2,1,1,0,0,HNT,
Eyl.20,40,D,1,0,0,1,1,HNT,
Eyl.20,60,D,2,1,1,1,1,HNT,
Eyl.20,60,D,1,1,1,1,0,HNT,
Eyl.20,60,D,1,1,1,0,1,HNT,
Eyl.20,59,D,1,1,1,1,0,HNT,
Eyl.20,59,D,1,1,1,1,1,HNT,
Eyl.20,59,D,3,0,0,1,0,HNT,
Eyl.20,59,D,1,0,0,1,1,HNT,
Eyl.20,59,D,2,0,0,0,1,HNT,
Eyl.20,41,D,2,1,1,0,1,HNT,
Eyl.20,41,D,1,0,0,1,1,HNT,
Eyl.20,43,D,1,0,0,0,1,HNT,
Eyl.20,43,D,1,0,1,0,0,HNT,
