Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
8-Nov,23,C,1,1,1,0,1,NRR,
8-Nov,23,C,1,0,0,1,1,NRR,
8-Nov,25,C,2,0,0,0,1,NRR,
8-Nov,25,C,2,1,1,1,1,NRR,
8-Nov,25,C,2,1,1,1,0,NRR,
8-Nov,25,C,2,0,0,1,1,NRR,
8-Nov,30,C,1,0,0,0,1,NRR,
8-Nov,30,C,1,0,0,1,1,NRR,
8-Nov,30,C,2,1,1,1,1,NRR,
8-Nov,31,C,1,0,0,0,1,NRR,
8-Nov,31,C,1,0,0,1,1,NRR,
8-Nov,31,C,1,1,1,1,1,NRR,
8-Nov,31,C,1,1,1,1,0,NRR,
9-Nov,10,C,1,1,1,1,1,NRR,
9-Nov,10,C,1,1,1,0,0,NRR,
9-Nov,10,C,1,1,1,1,0,NRR,
9-Nov,45,C,1,0,0,1,0,NRR,
9-Nov,31,C,1,1,1,0,0,NRR,
9-Nov,31,C,1,1,1,1,0,NRR,
9-Nov,7,C,1,0,0,0,1,NRR,
9-Nov,17,D,1,1,1,0,1,NRR,
9-Nov,17,D,1,0,0,0,1,NRR,
9-Nov,31,D,1,1,1,1,1,NRR,
9-Nov,31,D,1,1,1,1,0,NRR,
9-Nov,16,D,1,0,0,1,0,NRR,
9-Nov,16,D,1,0,0,0,1,NRR,
9-Nov,20,D,1,0,1,1,0,NRR,
9-Nov,20,D,1,0,0,1,0,NRR,
9-Nov,20,D,1,0,0,0,1,NRR,
9-Nov,13,D,1,0,0,1,1,NRR,
9-Nov,13,D,1,0,0,0,1,NRR,
9-Nov,18,D,1,0,0,0,1,NRR,
9-Nov,18,D,1,0,0,1,1,NRR,
9-Nov,22,D,2,0,0,0,1,NRR,
9-Nov,31,D,1,1,1,0,0,NRR,
9-Nov,31,D,1,0,0,1,0,NRR,
9-Nov,31,D,2,1,1,1,1,NRR,
9-Nov,20,D,1,1,1,0,0,NRR,
9-Nov,20,D,3,1,1,1,1,NRR,
9-Nov,17,D,1,0,0,1,0,NRR,
9-Nov,17,D,1,1,1,0,0,NRR,
9-Nov,17,D,1,0,0,0,1,NRR,
9-Nov,17,D,1,1,1,0,1,NRR,
9-Nov,31,D,1,1,1,0,1,NRR,
9-Nov,31,D,1,1,1,1,1,NRR,
9-Nov,1,D,1,0,0,1,0,NRR,
9-Nov,2,D,1,0,0,1,0,NRR,
9-Nov,5,D,1,1,1,0,1,NRR,
9-Nov,5,D,2,0,1,1,1,NRR,
9-Nov,8,D,2,0,0,1,0,NRR,
9-Nov,9,D,1,0,0,0,1,NRR,
9-Nov,15,D,1,0,0,0,1,NRR,
9-Nov,15,D,1,0,0,1,1,NRR,
9-Nov,16,D,1,0,0,0,1,NRR,
9-Nov,16,D,1,0,0,1,1,NRR,
9-Nov,16,D,1,1,1,1,1,NRR,
9-Nov,16,D,1,1,1,1,0,NRR,
9-Nov,17,D,1,0,0,0,1,NRR,
9-Nov,17,D,1,1,1,0,0,NRR,
9-Nov,17,D,1,1,1,0,1,NRR,
9-Nov,17,D,1,0,0,1,1,NRR,
9-Nov,17,D,1,1,1,1,1,NRR,
9-Nov,17,D,3,1,1,1,0,NRR,
9-Nov,19,D,1,0,0,1,1,NRR,
9-Nov,19,D,1,1,1,1,0,NRR,
9-Nov,20,D,1,0,0,1,1,NRR,
9-Nov,20,D,1,1,1,1,1,NRR,
9-Nov,20,D,1,1,1,1,0,NRR,
9-Nov,18,D,1,0,0,1,0,NRR,
9-Nov,18,D,1,1,1,0,1,NRR,
9-Nov,18,D,1,0,0,0,1,NRR,
9-Nov,21,D,1,0,0,1,0,NRR,
9-Nov,22,D,1,0,0,0,1,NRR,
9-Nov,22,D,2,1,1,1,1,NRR,
9-Nov,22,D,2,1,1,1,0,NRR,
9-Nov,25,D,1,1,1,0,1,NRR,
9-Nov,25,D,1,0,0,0,1,NRR,
9-Nov,25,D,1,0,0,1,1,NRR,
9-Nov,26,D,1,0,0,0,1,NRR,
9-Nov,30,D,1,0,0,0,1,NRR,
9-Nov,30,D,1,0,0,1,0,NRR,
9-Nov,30,D,1,1,1,1,1,NRR,
9-Nov,30,D,1,0,0,1,1,NRR,
9-Nov,30,D,1,0,1,1,0,NRR,
9-Nov,30,D,1,1,1,1,0,NRR,
9-Nov,31,D,1,0,0,1,0,NRR,
9-Nov,31,D,1,0,0,1,1,NRR,
9-Nov,35,D,1,0,0,0,1,NRR,
9-Nov,37,D,1,1,1,0,0,NRR,
9-Nov,37,D,1,0,1,1,0,NRR,
9-Nov,38,D,1,1,1,1,1,NRR,
9-Nov,39,D,1,0,0,0,1,NRR,
9-Nov,39,D,1,1,1,1,1,NRR,
9-Nov,43,D,1,1,1,1,0,NRR,
9-Nov,44,D,3,0,0,0,1,NRR,
9-Nov,44,D,1,1,1,0,1,NRR,
9-Nov,44,D,5,1,1,1,1,NRR,
9-Nov,44,D,2,1,1,1,0,NRR,
9-Nov,44,D,2,0,0,1,1,NRR,
9-Nov,49,D,1,0,0,0,1,NRR,
9-Nov,49,D,1,0,0,1,0,NRR,
9-Nov,49,D,1,1,1,1,1,NRR,
9-Nov,48,D,1,0,0,0,1,NRR,
12-Nov,5,D,1,1,1,0,0,AFB,
12-Nov,5,D,1,0,0,0,0,AFB,
12-Nov,13,D,1,1,1,0,1,AFB,
12-Nov,13,D,1,0,0,0,0,AFB,
12-Nov,17,D,1,0,0,0,1,AFB,
12-Nov,17,D,1,0,0,0,0,AFB,
12-Nov,16,D,1,0,0,0,0,AFB,
12-Nov,16,D,1,1,1,1,0,AFB,
12-Nov,20,D,2,0,0,0,0,AFB,
12-Nov,31,D,1,1,1,1,0,AFB,
12-Nov,44,D,1,1,1,1,0,AFB,
12-Nov,44,D,2,1,1,1,1,AFB,
12-Nov,44,D,1,0,0,1,1,AFB,
12-Nov,44,D,1,0,0,1,0,AFB,
